"fips","1.28.20","2.12.20","2.19.20","2.25.20","2.5.20","3.11.20","3.18.20","3.24.20","3.30.20","3.9.20","4.15.20","4.21.20","4.28.20","4.7.20","5.13.20","5.2.20","5.6.20"
"26049",38,0,0,0,0,0,0,0,34,151,453,392,268,235,135,114,109
"26051",0,0,0,0,0,0,0,0,2,0,2,1,4,3,2,3,0
"26053",0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1
"26055",0,0,0,0,0,0,0,0,3,4,8,2,2,0,1,1,2
"26057",13,0,0,0,0,0,0,0,0,3,2,2,1,2,16,7,17
"26059",3,0,0,0,0,0,0,0,1,13,41,24,15,24,19,15,13
"26061",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"26063",1,0,0,0,0,0,0,0,0,3,1,2,3,4,12,11,5
"26065",32,0,0,0,0,0,0,2,13,76,98,74,72,91,92,76,56
"26067",12,0,0,0,0,0,0,0,0,4,5,8,9,27,40,17,13
"26069",11,0,0,0,0,0,0,0,0,1,3,0,11,32,5,3,10
"26071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26073",5,0,0,0,0,0,0,0,2,4,16,20,11,6,2,0,1
"26075",12,0,0,0,0,0,0,1,5,41,67,69,97,62,25,34,17
"26077",39,0,0,0,0,0,0,0,3,21,40,30,107,126,162,147,103
"26079",1,0,0,0,0,0,0,0,1,6,3,4,3,0,0,0,0
"26081",297,0,0,0,0,0,0,5,26,77,79,138,301,679,609,502,518
"26083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26085",2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
"26087",3,0,0,0,0,0,0,0,1,7,48,61,31,18,7,2,5
"26089",0,0,0,0,0,0,0,1,0,0,2,1,3,2,0,0,2
"26091",4,0,0,0,0,0,0,0,0,18,14,21,18,17,22,19,11
"26093",5,0,0,0,0,0,0,0,13,67,75,83,63,25,36,15,8
"26095",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"26097",0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0
"26099",78,0,0,0,0,0,0,8,217,628,1561,1206,924,795,450,308,270
"26101",0,0,0,0,0,0,0,0,1,0,8,1,1,0,0,0,0
"26103",0,0,0,0,0,0,0,0,0,4,14,8,9,8,6,2,1
"26105",4,0,0,0,0,0,0,0,0,0,1,2,1,3,6,9,5
"26107",0,0,0,0,0,0,0,0,0,3,5,3,2,1,0,2,3
"26109",0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,2
"26111",3,0,0,0,0,0,0,0,5,5,12,11,14,9,6,5,9
"26113",0,0,0,0,0,0,0,0,0,1,0,0,5,9,1,0,0
"26115",22,0,0,0,0,0,0,1,11,37,80,67,45,36,50,72,34
"26117",7,0,0,0,0,0,0,1,0,4,11,7,3,11,9,1,9
"26119",0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
"26121",42,0,0,0,0,0,0,0,3,15,23,44,75,82,76,83,118
"26123",24,0,0,0,0,0,0,0,1,0,2,4,3,6,15,5,15
"26125",53,0,0,0,0,0,1,15,412,1163,2145,1628,942,706,510,262,294
"26127",15,0,0,0,0,0,0,0,0,2,1,0,1,4,13,13,24
"26129",2,0,0,0,0,0,0,0,0,1,2,1,2,5,4,0,3
"26131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26133",0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,1,1
"26135",0,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0
"26137",1,0,0,0,0,0,0,1,4,14,9,6,43,11,6,4,1
"26139",84,0,0,0,0,0,0,1,14,16,21,15,62,81,85,135,143
"26141",0,0,0,0,0,0,0,0,0,0,1,1,4,5,0,0,0
"26143",0,0,0,0,0,0,0,0,1,0,5,3,2,3,4,2,1
"26145",33,0,0,0,0,0,0,0,8,43,102,149,131,176,133,87,111
"26147",14,0,0,0,0,0,0,2,6,24,97,82,48,50,33,24,46
"26149",6,0,0,0,0,0,0,0,0,4,10,8,3,5,13,28,19
"26151",0,0,0,0,0,0,0,0,0,7,10,6,9,2,2,2,1
"26153",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0
"26155",12,0,0,0,0,0,0,0,0,8,16,38,59,52,16,24,22
"26157",4,0,0,0,0,0,0,0,1,8,17,19,18,31,23,44,12
"26159",4,0,0,0,0,0,0,0,0,7,10,5,12,9,25,26,22
"26161",24,0,0,0,0,0,0,7,43,255,254,213,128,133,90,83,45
"26163",310,0,0,0,0,0,1,16,856,2862,5310,3164,2046,1918,1218,883,1018
"26165",0,0,0,0,0,0,0,0,1,1,5,0,0,2,0,2,0
"27001",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2
"27003",125,0,0,0,0,0,1,2,4,16,19,30,25,89,158,269,306
"27005",1,0,0,0,0,0,0,0,0,0,0,1,0,1,13,10,7
"27007",1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0,3
"27009",16,0,0,0,0,0,0,1,0,0,0,0,3,2,42,52,42
"27011",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
"27013",15,0,0,0,0,0,0,1,4,4,12,1,2,9,18,16,26
"27015",1,0,0,0,0,0,0,0,0,2,5,0,1,0,1,0,1
"27017",4,0,0,0,0,0,0,0,0,1,12,13,11,16,7,5,2
"27019",18,0,0,0,0,0,0,1,7,2,0,3,1,5,20,56,33
"27021",0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,1,2
"27023",5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18,13
"27025",3,0,0,0,0,0,0,0,1,2,2,2,0,2,4,10,15
"27027",38,0,0,0,0,0,0,0,3,3,13,23,26,81,52,53,64
"27029",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"27031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27033",2,0,0,0,0,0,0,0,0,2,3,1,0,5,30,6,12
"27035",12,0,0,0,0,0,0,0,0,0,9,8,3,0,1,2,7
"27037",120,0,0,0,0,0,0,6,15,26,24,32,24,29,85,267,333
"27039",2,0,0,0,0,0,0,0,3,5,3,5,2,1,2,5,13
"27041",4,0,0,0,0,0,0,0,0,1,0,0,0,0,9,7,6
"27043",1,0,0,0,0,0,0,0,0,2,1,1,0,0,3,1,2
"27045",0,0,0,0,0,0,0,0,3,5,2,0,1,1,0,2,3
"27047",13,0,0,0,0,0,0,0,0,0,14,13,6,1,3,9,17
"27049",7,0,0,0,0,0,0,0,0,3,9,5,2,0,4,3,10
"27051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"27053",700,0,0,0,0,0,0,24,79,101,106,278,387,0,1544,1514,1617
"27055",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"27057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27059",2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,4,9
"27061",2,0,0,0,0,0,0,0,0,1,1,0,0,0,11,22,14
"27063",1,0,0,0,0,0,0,0,1,0,0,0,1,7,16,8,3
"27065",2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0
"27067",23,0,0,0,0,0,0,0,0,2,0,0,1,61,136,167,53
"27069",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"27071",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2
"27073",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
"27075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"27077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27079",3,0,0,0,0,0,0,0,5,10,5,1,1,2,2,5,5
"27081",0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0
"27083",3,0,0,0,0,0,0,0,0,1,3,1,0,1,4,10,6
"27085",6,0,0,0,0,0,0,0,0,0,1,1,1,1,1,9,4
"27087",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2
"27089",0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0
"27091",1,0,0,0,0,0,0,0,8,17,9,5,2,11,58,2,11
"27093",3,0,0,0,0,0,0,0,0,1,0,1,1,6,8,6,15
"27095",2,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,6
"27097",5,0,0,0,0,0,0,0,0,0,0,0,1,0,6,9,13
"27099",40,0,0,0,0,0,0,0,6,7,5,5,3,2,5,12,27
"27101",1,0,0,0,0,0,0,0,0,0,1,0,2,7,10,9,4
"27103",20,0,0,0,0,0,0,0,3,0,1,3,0,2,7,6,21
"27105",38,0,0,0,0,0,0,0,0,0,0,2,99,376,592,221,104
"27107",0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,0
"27109",46,0,0,0,0,0,0,3,15,35,50,44,51,53,62,65,101
"27111",1,0,0,0,0,0,0,0,0,1,1,2,2,2,11,6,26
"27113",3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
"27115",1,0,0,0,0,0,0,0,0,0,0,6,6,44,4,13,10
"27117",0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,3,3
"27119",1,0,0,0,0,0,0,0,0,0,1,0,3,22,16,12,2
"27121",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
"27123",298,0,0,0,0,0,1,5,20,30,45,52,62,102,266,469,668
"27125",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
"27127",0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
"27129",0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0
"27131",58,0,0,0,0,0,0,0,1,2,1,1,2,4,19,104,136
"27133",0,0,0,0,0,0,0,0,0,0,0,2,3,3,10,1,1
"27135",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"27137",2,0,0,0,0,0,0,0,2,10,5,25,11,16,12,15,11
"27139",45,0,0,0,0,0,0,0,5,5,6,4,7,9,38,94,103
"27141",29,0,0,0,0,0,0,0,1,7,1,1,3,6,52,51,42
"27143",2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,6
"27145",99,0,0,0,0,0,0,3,2,0,1,1,11,68,729,697,270
"27147",19,0,0,0,0,0,0,0,5,1,2,1,0,5,11,48,42
"27149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27151",2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,4
"27153",53,0,0,0,0,0,0,0,0,0,0,2,1,1,11,27,45
"27155",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
"27157",0,0,0,0,0,0,0,0,1,5,0,1,1,0,2,3,3
"27159",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2
"27161",2,0,0,0,0,0,0,1,0,2,0,0,0,1,2,10,5
"27163",55,0,0,0,0,0,0,1,9,29,29,16,14,19,45,104,132
"27165",4,0,0,0,0,0,0,0,0,1,3,0,0,3,8,13,13
"27167",0,0,0,0,0,0,0,0,0,1,1,5,2,2,0,0,0
"27169",1,0,0,0,0,0,0,0,0,10,6,14,31,5,2,3,4
"27171",31,0,0,0,0,0,0,1,2,3,6,7,8,8,25,59,63
"27173",1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1
"28001",3,0,0,0,0,0,0,0,2,8,14,38,28,33,28,10,16
"28003",3,0,0,0,0,0,0,0,0,3,3,1,0,3,0,1,1
"28005",4,0,0,0,0,0,0,0,0,4,3,7,4,8,6,6,7
"28007",12,0,0,0,0,0,0,0,3,7,5,7,27,40,48,68,52
"28009",0,0,0,0,0,0,0,0,0,4,1,0,3,1,3,1,0
"28011",5,0,0,0,0,0,0,0,4,18,32,15,17,15,11,8,9
"28013",1,0,0,0,0,0,0,0,0,3,7,15,17,8,7,1,1
"28015",3,0,0,0,0,0,0,0,0,1,6,1,6,8,75,8,5
"28017",9,0,0,0,0,0,0,0,1,12,2,17,19,16,13,14,22
"28019",6,0,0,0,0,0,0,0,0,6,3,2,2,0,1,2,7
"28021",7,0,0,0,0,0,0,0,0,1,2,3,4,9,14,8,10
"28023",10,0,0,0,0,0,0,0,0,4,6,5,16,18,18,20,26
"28025",9,0,0,0,0,0,0,0,1,3,6,10,7,6,24,11,18
"28027",7,0,0,0,0,0,0,0,11,10,9,9,13,8,10,2,13
"28029",52,0,0,0,0,0,0,2,3,4,8,14,20,32,43,39,42
"28031",15,0,0,0,0,0,0,0,0,2,5,8,22,17,28,17,11
"28033",38,0,0,0,0,0,0,0,29,55,56,48,51,33,36,38,58
"28035",27,0,0,0,0,0,0,3,11,7,38,55,37,45,63,72,104
"28037",2,0,0,0,0,0,0,0,2,1,2,5,6,0,1,2,2
"28039",0,0,0,0,0,0,0,0,1,2,2,3,2,2,2,1,4
"28041",0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1
"28043",8,0,0,0,0,0,0,0,2,1,5,5,13,2,8,16,8
"28045",5,0,0,0,0,0,0,1,4,11,15,15,7,8,7,6,7
"28047",12,0,0,0,0,0,0,1,23,21,43,33,29,16,20,15,17
"28049",69,0,0,0,0,0,0,6,25,59,79,94,94,78,130,116,105
"28051",33,0,0,0,0,0,0,0,6,9,10,22,14,60,47,56,86
"28053",1,0,0,0,0,0,0,0,1,2,2,6,2,5,8,12,11
"28055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28057",2,0,0,0,0,0,0,0,3,0,2,4,17,25,13,6,9
"28059",4,0,0,0,0,0,0,1,9,30,68,49,54,41,18,6,11
"28061",15,0,0,0,0,0,0,0,0,0,4,10,9,10,31,28,24
"28063",2,0,0,0,0,0,0,0,0,1,2,1,1,11,8,8,6
"28065",0,0,0,0,0,0,0,0,0,0,0,6,6,17,16,13,11
"28067",64,0,0,0,0,0,0,0,1,5,8,26,40,52,61,67,98
"28069",11,0,0,0,0,0,0,0,0,1,9,4,9,27,29,18,8
"28071",7,0,0,0,0,0,0,0,8,7,10,8,35,20,8,5,8
"28073",16,0,0,0,0,0,0,0,2,3,13,28,30,18,31,31,43
"28075",45,0,0,0,0,0,0,0,0,35,43,78,76,86,118,65,101
"28077",2,0,0,0,0,0,0,0,2,2,1,2,13,18,19,13,10
"28079",9,0,0,0,0,0,0,0,2,3,10,17,67,80,78,61,46
"28081",4,0,0,0,0,0,0,0,12,12,14,8,18,5,4,8,14
"28083",9,0,0,0,0,0,0,4,6,9,7,26,57,32,34,16,11
"28085",13,0,0,0,0,0,0,0,4,7,10,35,53,27,19,34,29
"28087",7,0,0,0,0,0,0,0,6,4,6,9,10,14,15,27,41
"28089",57,0,0,0,0,0,0,0,14,28,40,26,36,68,86,193,70
"28091",10,0,0,0,0,0,0,0,1,4,8,12,22,19,10,8,9
"28093",1,0,0,0,0,0,0,0,3,11,10,10,5,3,6,10,9
"28095",11,0,0,0,0,0,0,1,2,3,12,20,57,58,24,25,18
"28097",3,0,0,0,0,0,0,0,2,5,5,3,1,3,28,22,5
"28099",48,0,0,0,0,0,0,0,0,4,8,21,49,87,74,83,103
"28101",18,0,0,0,0,0,0,0,1,1,5,7,18,41,33,41,49
"28103",7,0,0,0,0,0,0,0,1,2,2,1,18,31,37,25,28
"28105",19,0,0,0,0,0,0,0,5,12,12,8,7,4,9,34,16
"28107",7,0,0,0,0,0,0,0,2,5,12,7,10,2,2,5,7
"28109",8,0,0,0,0,0,0,2,11,17,26,37,41,20,29,7,5
"28111",3,0,0,0,0,0,0,0,1,2,11,6,2,4,5,4,2
"28113",6,0,0,0,0,0,0,0,7,10,14,31,56,24,17,14,11
"28115",1,0,0,0,0,0,0,0,2,3,7,3,3,0,4,1,2
"28117",1,0,0,0,0,0,0,0,0,4,6,4,13,4,2,3,0
"28119",2,0,0,0,0,0,0,0,0,3,6,3,1,1,2,1,4
"28121",30,0,0,0,0,0,0,0,13,27,38,27,41,33,42,35,39
"28123",28,0,0,0,0,0,0,0,2,8,22,30,96,123,123,71,75
"28125",0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2
"28127",4,0,0,0,0,0,0,0,1,1,4,1,25,11,10,10,15
"28129",7,0,0,0,0,0,0,0,1,0,10,19,20,16,20,19,15
"28131",3,0,0,0,0,0,0,0,0,0,3,11,5,3,0,1,1
"28133",5,0,0,0,0,0,0,0,3,8,14,16,7,4,8,4,4
"28135",2,0,0,0,0,0,0,0,2,0,1,1,4,3,1,1,8
"28137",4,0,0,0,0,0,0,0,1,10,7,7,9,5,6,9,1
"28139",0,0,0,0,0,0,0,0,11,15,10,9,4,4,5,8,3
"28141",1,0,0,0,0,0,0,0,0,1,0,1,2,3,1,2,11
"28143",2,0,0,0,0,0,0,0,3,9,5,6,10,2,1,4,5
"28145",3,0,0,0,0,0,0,0,1,2,3,2,4,4,20,18,11
"28147",6,0,0,0,0,0,0,0,2,3,9,8,2,6,5,7,2
"28149",9,0,0,0,0,0,0,0,0,1,6,7,11,33,30,34,13
"28151",15,0,0,0,0,0,0,0,5,15,20,17,14,6,1,8,42
"28153",27,0,0,0,0,0,0,0,0,0,5,4,2,8,6,4,16
"28155",5,0,0,0,0,0,0,0,2,3,7,2,2,1,4,1,0
"28157",3,0,0,0,0,0,0,0,4,10,18,17,15,4,3,7,0
"28159",6,0,0,0,0,0,0,0,2,5,9,4,14,7,11,15,19
"28161",4,0,0,0,0,0,0,0,0,6,5,3,3,2,2,15,39
"28163",6,0,0,0,0,0,0,0,3,6,23,32,39,26,25,15,23
"29001",9,0,0,0,0,0,0,0,1,1,9,0,1,0,0,0,17
"29003",1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,11
"29005",1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
"29007",21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4
"29009",2,0,0,0,0,0,0,0,0,1,0,1,3,0,0,1,0
"29011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29013",0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,1
"29015",1,0,0,0,0,0,0,0,0,2,1,0,0,1,4,0,1
"29017",2,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
"29019",5,0,0,0,0,0,0,0,20,44,13,10,9,1,0,3,6
"29021",56,0,0,0,0,0,0,0,0,5,9,8,11,35,301,95,79
"29023",0,0,0,0,0,0,0,0,0,0,5,11,8,1,1,1,1
"29025",1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1
"29027",0,0,0,0,0,0,0,0,2,12,5,1,1,0,2,0,0
"29029",0,0,0,0,0,0,0,0,1,11,8,6,9,0,0,1,0
"29031",3,0,0,0,0,0,0,0,0,15,5,10,7,11,1,1,4
"29033",0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3
"29035",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1
"29037",5,0,0,0,0,0,0,0,6,8,11,19,10,7,3,3,5
"29039",0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4,0
"29041",0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0
"29043",0,0,0,0,0,0,0,0,1,10,6,0,1,1,0,1,0
"29045",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"29047",10,0,0,0,0,0,0,0,2,14,21,14,10,8,15,10,29
"29049",0,0,0,0,0,0,0,0,1,3,4,3,0,0,0,3,2
"29051",3,0,0,0,0,0,0,0,5,18,9,6,7,5,2,3,0
"29053",0,0,0,0,0,0,0,0,0,2,0,2,1,2,2,0,0
"29055",0,0,0,0,0,0,0,0,0,1,2,2,0,2,1,0,0
"29057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29059",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"29061",1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0
"29063",1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0
"29065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"29067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29069",0,0,0,0,0,0,0,0,1,4,3,8,2,2,3,1,1
"29071",2,0,0,0,0,0,0,0,1,12,22,48,19,8,17,4,4
"29073",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"29075",3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"29077",10,0,0,0,0,0,0,3,16,29,19,6,9,0,8,3,9
"29079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29081",1,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,1
"29083",0,0,0,0,0,0,0,1,0,0,1,3,1,0,2,1,0
"29085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29087",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"29089",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
"29091",0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0
"29093",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"29095",93,0,0,0,0,0,0,0,35,161,177,210,134,100,223,153,166
"29097",2,0,0,0,0,0,0,0,1,5,6,9,1,1,1,5,0
"29099",5,0,0,0,0,0,0,0,3,27,62,46,92,25,23,15,19
"29101",0,0,0,0,0,0,0,0,1,9,23,7,12,2,6,5,6
"29103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
"29107",1,0,0,0,0,0,0,0,1,18,7,2,2,4,13,15,6
"29109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
"29111",0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1
"29113",0,0,0,0,0,0,0,0,0,7,14,6,7,12,3,27,2
"29115",0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
"29117",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
"29119",1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,9
"29121",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"29123",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"29125",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"29127",0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0
"29129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29131",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0
"29133",53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29135",0,0,0,0,0,0,0,0,1,1,1,1,21,15,2,2,0
"29137",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29139",0,0,0,0,0,0,0,0,0,2,3,1,1,0,0,0,0
"29141",1,0,0,0,0,0,0,0,0,1,0,0,1,1,2,2,0
"29143",1,0,0,0,0,0,0,0,0,0,5,3,1,0,2,2,1
"29145",0,0,0,0,0,0,0,0,0,5,1,3,0,1,1,0,5
"29147",2,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,1
"29149",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"29151",0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0
"29153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29155",2,0,0,0,0,0,0,0,1,1,1,5,5,8,25,19,5
"29157",1,0,0,0,0,0,0,0,2,12,14,10,0,3,2,2,2
"29159",0,0,0,0,0,0,0,0,0,1,2,0,11,17,22,15,1
"29161",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
"29163",0,0,0,0,0,0,0,0,0,1,1,4,0,3,2,1,2
"29165",5,0,0,0,0,0,0,0,0,9,8,9,1,4,5,9,13
"29167",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"29169",0,0,0,0,0,0,0,0,4,3,3,2,18,3,0,0,0
"29171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29173",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"29175",0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0
"29177",1,0,0,0,0,0,0,0,0,1,6,0,0,4,0,1,2
"29179",0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
"29181",0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,2
"29183",16,0,0,0,0,0,0,0,8,63,150,147,90,97,69,47,35
"29185",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"29186",0,0,0,0,0,0,0,0,0,2,4,1,0,0,1,0,0
"29187",2,0,0,0,0,0,0,0,2,3,14,3,2,3,0,2,0
"29189",141,0,0,0,0,0,1,1,98,392,711,648,482,625,509,401,358
"29195",7,0,0,0,0,0,0,0,0,0,5,30,19,116,35,14,34
"29197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"29199",0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0
"29201",5,0,0,0,0,0,0,0,1,5,4,15,27,10,13,7,4
"29203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29205",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"29207",9,0,0,0,0,0,0,0,0,3,5,4,7,0,3,7,29
"29209",0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1
"29211",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,35
"29213",0,0,0,0,0,0,0,0,1,1,5,0,2,2,1,0,0
"29215",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29217",2,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1
"29219",0,0,0,0,0,0,0,0,0,5,6,5,4,0,1,3,1
"29221",1,0,0,0,0,0,0,0,0,0,0,1,5,2,1,0,0
"29223",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29225",0,0,0,0,0,0,0,0,0,2,1,2,5,3,2,1,1
"29227",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
"29229",0,0,0,0,0,0,0,0,0,4,3,2,0,0,1,0,1
"29510",45,0,0,0,0,0,0,1,22,113,263,296,182,177,261,161,134
"30001",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"30003",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,4
"30005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30007",0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0
"30009",0,0,0,0,0,0,0,0,0,0,2,1,3,0,0,0,0
"30011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30013",0,0,0,0,0,0,0,0,3,6,2,0,2,2,1,1,0
"30015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30023",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"30025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30027",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30029",0,0,0,0,0,0,0,0,4,7,20,0,6,0,0,0,0
"30031",0,0,0,0,0,0,0,1,18,55,44,1,26,1,0,3,0
"30033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30035",0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0
"30037",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"30039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30041",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"30043",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
