"fips","1.28.20","2.12.20","2.19.20","2.25.20","2.5.20","3.11.20","3.18.20","3.24.20","3.30.20","3.9.20","4.15.20","4.21.20","4.28.20","4.7.20","5.13.20","5.2.20","5.6.20"
"12081",8,0,0,0,0,0,0,1,0,1,5,12,15,12,15,13,8
"12083",0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0
"12085",1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2
"12086",36,0,0,0,0,0,0,0,0,7,40,96,90,91,83,98,73
"12087",0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
"12089",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"12091",1,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0
"12093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12095",0,0,0,0,0,0,0,1,1,2,6,8,9,5,3,0,3
"12097",1,0,0,0,0,0,0,0,0,1,3,1,1,1,2,6,2
"12099",27,0,0,0,0,0,0,0,3,11,50,39,28,42,32,40,39
"12101",0,0,0,0,0,0,0,0,1,1,0,1,0,3,2,1,3
"12103",2,0,0,0,0,0,0,0,0,5,4,5,4,13,13,18,9
"12105",4,0,0,0,0,0,0,0,0,1,4,5,5,5,8,7,10
"12107",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
"12109",0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1
"12111",0,0,0,0,0,0,0,0,0,2,4,2,8,6,3,1,2
"12113",0,0,0,0,0,0,1,0,0,1,0,2,2,1,1,1,0
"12115",7,0,0,0,0,0,0,0,0,3,4,9,14,9,9,9,6
"12117",0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,3,1
"12119",1,0,0,0,0,0,0,0,0,0,7,2,2,2,1,1,1
"12121",0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,1,0
"12123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12127",6,0,0,0,0,0,0,0,0,1,2,4,6,5,9,3,0
"12129",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"12131",2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
"12133",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13001",2,0,0,0,0,0,0,0,0,0,0,0,1,4,4,1,1
"13003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"13005",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"13007",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"13009",5,0,0,0,0,0,0,0,0,1,0,1,2,2,4,2,2
"13011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13013",3,0,0,0,0,0,0,0,1,1,1,0,0,1,1,2,1
"13015",1,0,0,0,0,0,0,0,1,2,9,5,10,3,1,3,1
"13017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13021",2,0,0,0,0,0,0,0,0,0,1,0,3,4,5,1,4
"13023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13025",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"13027",0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,2
"13029",0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1
"13031",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13033",0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
"13035",2,0,0,0,0,0,0,0,0,0,0,0,1,2,13,0,1
"13037",0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,0
"13039",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13045",3,0,0,0,0,0,0,0,0,1,3,2,5,2,2,4,2
"13047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"13051",5,0,0,0,0,0,0,0,0,2,2,1,1,1,5,2,2
"13053",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13055",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"13057",3,0,0,0,0,0,0,0,0,3,3,1,3,1,4,6,5
"13059",0,0,0,0,0,0,0,0,0,5,4,3,1,0,0,0,0
"13061",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"13063",5,0,0,0,0,0,0,0,1,2,7,2,9,3,9,2,3
"13065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13067",6,0,0,0,0,0,0,1,4,8,16,12,19,21,21,22,11
"13069",1,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,2
"13071",3,0,0,0,0,0,0,0,0,1,4,0,1,0,4,1,0
"13073",0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0
"13075",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"13077",3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
"13079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13081",0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,1,0
"13083",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13085",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13087",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
"13089",13,0,0,0,0,0,0,0,0,4,7,4,15,13,16,13,15
"13091",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"13093",0,0,0,0,0,0,0,0,0,0,1,1,4,2,3,1,0
"13095",0,0,0,0,0,0,0,0,6,20,30,22,25,15,7,4,9
"13097",3,0,0,0,0,0,0,0,0,1,4,1,1,4,0,1,7
"13099",1,0,0,0,0,0,0,0,1,0,4,1,4,5,10,2,1
"13101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13103",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"13109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13111",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13113",0,0,0,0,0,0,0,0,2,2,0,1,3,1,1,1,0
"13115",1,0,0,0,0,0,0,0,1,1,1,3,2,3,0,1,1
"13117",1,0,0,0,0,0,0,0,1,0,0,4,3,1,1,1,0
"13119",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13121",22,0,0,0,0,0,0,0,4,14,21,21,23,25,22,19,25
"13123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13127",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13129",0,0,0,0,0,0,0,0,1,0,2,0,4,5,1,2,0
"13131",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0
"13133",0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,2
"13135",7,0,0,0,0,0,0,0,1,1,11,16,15,10,23,24,13
"13137",4,0,0,0,0,0,0,0,0,0,0,1,1,5,4,3,0
"13139",1,0,0,0,0,0,0,0,0,0,0,0,9,7,10,9,5
"13141",6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,7
"13143",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"13145",1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
"13147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13149",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13151",1,0,0,0,0,0,0,0,1,1,1,1,6,1,3,1,4
"13153",0,0,0,0,0,0,0,0,0,3,3,3,3,1,1,1,1
"13155",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13157",1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"13159",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13161",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13163",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13165",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13167",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"13169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13171",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13173",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"13175",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13177",0,0,0,0,0,0,0,0,1,6,7,1,2,2,3,0,0
"13179",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13183",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13185",0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,1
"13187",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13189",0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1
"13191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13193",0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,1
"13195",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13197",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"13199",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13201",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13205",0,0,0,0,0,0,0,0,0,1,10,8,4,6,2,1,0
"13207",1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3
"13209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13211",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13213",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13215",1,0,0,0,0,0,0,0,0,0,1,3,0,2,2,7,1
"13217",0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,2
"13219",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"13221",1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0
"13223",1,0,0,0,0,0,0,0,0,0,1,3,3,0,2,1,0
"13225",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
"13227",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"13229",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
"13231",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"13233",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13235",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"13237",1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,1
"13239",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"13243",0,0,0,0,0,0,0,0,0,0,3,3,10,3,0,0,0
"13245",1,0,0,0,0,0,0,0,0,0,3,4,5,2,1,2,0
"13247",1,0,0,0,0,0,0,0,0,2,0,3,1,0,0,1,1
"13249",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13251",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13253",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13255",0,0,0,0,0,0,0,0,0,0,4,0,4,0,3,1,2
"13257",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"13259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13261",1,0,0,0,0,0,0,0,0,2,3,7,8,6,3,6,4
"13263",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13269",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"13271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13273",2,0,0,0,0,0,0,0,2,0,7,2,6,1,3,3,0
"13275",1,0,0,0,0,0,0,0,0,0,2,3,9,3,3,6,4
"13277",0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,8
"13279",0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0
"13281",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13285",3,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,1
"13287",0,0,0,0,0,0,0,0,0,0,0,1,3,4,2,2,0
"13289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13291",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"13293",2,0,0,0,0,0,0,0,0,0,0,5,6,6,6,2,6
"13295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13297",1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,2,2
"13299",0,0,0,0,0,0,0,0,0,0,3,1,3,2,3,0,1
"13301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13303",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13307",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"13309",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13311",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
"13313",0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,1
"13315",1,0,0,0,0,0,0,0,0,0,0,0,6,2,2,2,0
"13317",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13319",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
"13321",1,0,0,0,0,0,0,0,0,1,2,1,4,0,4,5,1
"15001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15003",0,0,0,0,0,0,0,0,0,1,3,2,0,0,5,0,0
"15007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15009",0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0
"16001",0,0,0,0,0,0,0,0,0,3,0,6,3,3,4,2,2
"16003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16005",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16013",0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0
"16015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16027",0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0
"16029",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16031",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"16033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16039",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
"16041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16051",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16053",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"16055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16063",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16069",0,0,0,0,0,0,0,0,0,2,0,7,3,3,3,1,0
"16071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16075",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"16077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16079",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16081",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16083",2,0,0,0,0,0,0,0,0,0,1,6,4,0,0,0,6
"16085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17001",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17003",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17005",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"17007",2,0,0,0,0,0,0,0,0,0,0,1,5,3,1,3,1
"17009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17015",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"17017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17019",0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,1
"17021",0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0
"17023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17027",2,0,0,0,0,0,0,0,0,0,0,0,0,1,6,5,2
"17029",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5
"17031",207,0,0,0,0,0,0,1,11,49,188,328,425,455,465,527,531
"17033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17035",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17037",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
"17039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17043",22,0,0,0,0,0,0,0,1,9,16,35,37,41,68,51,57
"17045",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17049",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"17051",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"17053",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17061",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17063",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17067",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17069",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
"17077",0,0,0,0,0,0,0,0,0,0,1,2,3,1,2,1,0
"17079",0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1
"17081",0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,1
"17083",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"17085",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17087",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17089",30,0,0,0,0,0,0,0,0,7,11,6,9,8,24,28,27
"17091",8,0,0,0,0,0,0,0,0,0,5,5,3,11,3,4,3
"17093",0,0,0,0,0,0,0,0,0,2,0,0,1,2,4,6,4
"17095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17097",28,0,0,0,0,0,0,0,0,2,18,38,29,36,28,34,36
"17099",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,3
"17101",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17103",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17105",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"17107",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17109",1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"17111",3,0,0,0,0,0,0,0,0,2,2,4,12,11,9,15,9
"17113",3,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3
"17115",0,0,0,0,0,0,0,0,0,0,0,1,8,2,2,3,1
"17117",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17119",4,0,0,0,0,0,0,0,0,0,1,1,8,8,9,5,13
"17121",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17123",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17125",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17133",0,0,0,0,0,0,0,0,0,0,1,2,4,3,1,0,0
"17135",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"17137",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"17139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17141",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"17143",1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,0
"17145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17157",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
"17159",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17161",1,0,0,0,0,0,0,0,0,0,0,3,2,4,3,5,4
"17163",1,0,0,0,0,0,0,0,0,2,0,6,10,7,16,12,16
"17165",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17167",1,0,0,0,0,0,0,0,1,0,1,1,1,4,6,7,4
"17169",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17171",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17173",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17175",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17177",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17179",0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0
"17181",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
"17183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"17185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17187",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17189",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17191",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"17193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17195",1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1
"17197",9,0,0,0,0,0,0,0,1,7,22,47,28,40,33,32,34
"17199",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"17201",7,0,0,0,0,0,0,0,0,0,3,1,1,5,9,9,11
"17203",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18001",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18003",0,0,0,0,0,0,0,0,1,0,5,7,9,0,33,4,6
"18005",2,0,0,0,0,0,0,0,0,0,4,0,3,0,10,10,4
"18007",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18009",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18011",1,0,0,0,0,0,0,0,0,0,1,2,14,1,8,5,3
"18013",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"18015",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"18017",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2
"18019",2,0,0,0,0,0,0,0,0,0,7,1,3,0,10,5,10
"18021",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"18023",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"18025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18027",1,0,0,0,0,0,0,0,0,0,0,1,4,1,9,0,0
"18029",2,0,0,0,0,0,0,0,0,1,0,3,1,0,6,6,2
"18031",0,0,0,0,0,0,0,0,0,1,5,4,10,1,7,1,2
"18033",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"18035",3,0,0,0,0,0,0,0,1,0,0,2,6,0,6,4,4
"18037",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"18039",3,0,0,0,0,0,0,0,0,1,2,0,0,0,10,8,3
"18041",0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0
"18043",0,0,0,0,0,0,0,0,0,0,1,4,2,2,18,3,8
"18045",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"18047",1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
"18049",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"18051",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18053",1,0,0,0,0,0,0,0,0,0,2,0,2,0,8,4,3
"18055",1,0,0,0,0,0,0,0,0,0,0,1,3,0,3,9,5
